(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
(0.00, 1.26, -3.80)
